Year,Quarter,final_Borough,final_Street_Names,final_All_Lines,American Indian_arrests,Black_arrests,Hispanic_arrests,Unknown_arrests,White_arrests,Grand Total_arrests,American Indian_summonses,Black_summonses,Hispanic_summonses,Unknown_summonses,White_summonses,Grand Total_summonses
2021,1,Brooklyn,FRANKLIN AVENUE,C,0,0,0,0,0,0,0,4,5,0,5,15
2021,1,Brooklyn,FRESH POND ROAD,M,0,0,0,0,0,0,0,0,0,0,1,1
2021,1,Brooklyn,FULTON STREET,G,0,0,0,0,0,0,0,0,1,0,1,2
2021,1,Brooklyn,GATES AVENUE,"J,Z",0,0,0,0,0,0,0,1,1,0,0,2
2021,1,Brooklyn,GRAHAM AVENUE,L,0,0,0,0,0,0,0,2,4,1,9,16
2021,1,Brooklyn,GRAND ARMY PLAZA,"2,3",0,0,0,0,0,0,0,2,4,0,1,7
2021,1,Brooklyn,GRAND STREET,L,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,Brooklyn,HALSEY STREET,J,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,Brooklyn,HALSEY STREET,L,0,0,0,0,0,0,0,1,8,0,0,10
2021,1,Brooklyn,HEWES STREET,"J,M",0,0,0,0,0,0,0,0,5,0,0,5
2021,1,Brooklyn,JEFFERSON STREET,L,0,0,0,0,0,0,0,3,9,0,4,17
2021,1,Brooklyn,KINGS HIGHWAY,"B,Q",0,0,0,0,0,0,0,27,35,19,79,169
2021,1,Brooklyn,KINGS HIGHWAY,F,0,0,0,0,0,0,0,1,5,3,1,10
2021,1,Brooklyn,KINGS HIGHWAY,N,0,0,0,0,0,0,0,0,1,0,1,3
2021,1,Brooklyn,KINGSTON AVENUE,3,0,0,0,0,0,0,0,10,1,0,3,14
2021,1,Brooklyn,KINGSTON-THROOP AVENUES,C,0,0,0,0,0,0,0,0,1,0,0,2
2021,1,Brooklyn,KOSCIUSKO STREET,J,0,0,0,0,0,0,0,1,0,0,2,3
2021,1,Brooklyn,LAFAYETTE AVENUE,C,0,0,0,0,0,0,0,19,4,1,4,28
2021,1,Brooklyn,LIVONIA AVENUE,L,0,0,0,0,0,0,0,2,1,0,0,3
2021,1,Brooklyn,LORIMER STREET,"J,M",0,0,0,0,0,0,0,4,4,0,2,13
2021,1,Brooklyn,LORIMER STREET,L,0,0,0,0,0,0,1,0,4,0,4,9
2021,1,Brooklyn,MARCY AVENUE,"J,M,Z",0,0,0,0,0,0,0,27,39,1,36,111
2021,1,Brooklyn,METROPOLITAN AVENUE,G,0,0,0,0,0,0,0,2,1,0,1,5
2021,1,Brooklyn,MORGAN AVENUE,L,0,0,0,0,0,0,0,4,5,0,12,23
2021,1,Brooklyn,MYRTLE AVENUE,"J,M,Z",0,0,0,0,0,0,0,28,43,2,16,93
2021,1,Brooklyn,MYRTLE/WYCKOFF AVENUES,L,0,0,0,0,0,0,0,9,54,2,16,84
2021,1,Brooklyn,"NASSAU AVENUE",G,0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Brooklyn,NECK ROAD,Q,0,0,0,0,0,0,0,0,1,2,0,5
2021,1,Brooklyn,NEW LOTS AVENUE,3,0,0,0,0,0,0,0,6,3,0,1,10
2021,1,Brooklyn,NEW LOTS AVENUE,L,0,0,0,0,0,0,0,1,1,0,0,2
2021,1,Brooklyn,NEWKIRK AVENUE,"2,5",0,0,0,0,0,0,0,3,1,0,0,4
2021,1,Brooklyn,NEWKIRK AVENUE,"B,Q",0,0,0,0,0,0,0,0,0,0,4,4
2021,1,Brooklyn,NORWOOD AVENUE,"J,Z",0,0,0,0,0,0,0,2,2,0,0,4
2021,1,Brooklyn,NOSTRAND AVENUE,3,0,0,0,0,0,0,0,5,1,0,0,6
2021,1,Brooklyn,OCEAN PKWY,Q,0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Brooklyn,PARKSIDE AVENUE,Q,0,0,0,0,0,0,0,0,1,0,1,2
2021,1,Brooklyn,PENNSYLVANIA AVENUE,3,0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Brooklyn,PROSPECT AVENUE,R,0,0,0,0,0,0,0,3,4,0,4,11
2021,1,Brooklyn,PROSPECT PARK,"B,Q,S",0,0,0,0,0,0,0,31,5,2,7,45
2021,1,Brooklyn,RALPH AVENUE,C,0,0,0,0,0,0,0,3,2,0,2,8
2021,1,Brooklyn,ROCKAWAY AVENUE,3,0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Brooklyn,ROCKAWAY AVENUE,C,0,0,0,0,0,0,0,3,0,0,0,4
2021,1,Brooklyn,ROCKAWAY PKWY-CANARSIE,L,0,0,0,0,0,0,0,9,2,0,0,12
2021,1,Brooklyn,SARATOGA AVENUE,3,0,0,0,0,0,0,0,3,0,0,0,3
2021,1,Brooklyn,SENECA AVENUE,M,0,0,0,0,0,0,0,0,0,0,1,1
2021,1,Brooklyn,SHEEPSHEAD BAY,"B,Q",0,0,0,0,0,0,0,14,12,6,48,85
2021,1,Brooklyn,STERLING STREET,"2,5",0,0,0,0,0,0,0,6,5,0,2,14
2021,1,Brooklyn,UNION STREET,R,0,0,0,0,0,0,0,1,4,2,0,7
2021,1,Brooklyn,UTICA AVENUE,"A,C",0,0,0,0,0,0,1,39,13,1,12,68
2021,1,Brooklyn,VAN SICLEN AVENUE,3,0,0,0,0,0,0,0,1,0,0,0,2
2021,1,Brooklyn,VAN SICLEN AVENUE,"J,Z",0,0,0,0,0,0,0,2,2,0,0,4
2021,1,Brooklyn,WILSON AVENUE,L,0,0,0,0,0,0,0,0,0,0,2,2
2021,1,Brooklyn,WINTHROP STREET,"2,5",0,0,0,0,0,0,0,15,3,0,3,21
2021,1,Brooklyn,YORK STREET,F,0,0,0,0,0,0,0,2,0,0,2,4
2021,1,Manhattan,1 AVENUE,L,0,0,0,0,0,0,0,9,17,1,21,49
2021,1,Manhattan,103 STREET,1,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,Manhattan,103 STREET,6,0,0,0,0,0,0,0,7,4,0,2,13
2021,1,Manhattan,110 ST.-CATHEDRAL PKWY.,1,0,0,0,0,0,0,0,0,2,0,1,4
2021,1,Manhattan,110 ST.-CATHEDRAL PKWY.,"B,C",0,0,0,0,0,0,0,1,2,0,0,5
2021,1,Manhattan,110 ST.-CENTRAL PARK NORTH,"2,3",0,0,0,0,0,0,0,26,13,0,3,43
2021,1,Manhattan,110 STREET,6,0,0,0,0,0,0,0,5,13,1,1,22
2021,1,Manhattan,116 ST.-COLUMBIA UNIVERSITY,1,0,0,0,0,0,0,0,0,2,0,0,2
2021,1,Manhattan,116 STREET,"2,3",0,0,0,0,0,0,0,17,5,2,3,27
2021,1,Manhattan,116 STREET,6,0,0,0,0,0,0,0,11,38,0,12,61
2021,1,Manhattan,116 STREET,"B,C",0,0,0,0,0,0,0,2,0,0,0,2
2021,1,Manhattan,125 STREET,"2,3",0,0,0,0,0,0,0,1,2,0,0,3
2021,1,Manhattan,125 STREET,"A,B,C,D",0,0,0,0,0,0,0,56,33,1,18,109
2021,1,Manhattan,135 STREET,"B,C",0,0,0,0,0,0,0,0,1,0,0,1
2021,1,Manhattan,137 ST.-CITY COLLEGE,1,0,0,0,0,0,0,0,11,21,0,2,35
2021,1,Manhattan,14 STREET,"4,5,6",0,0,0,0,0,0,1,91,109,9,99,329
2021,1,Manhattan,14 STREET,"A,C,E",0,0,0,0,0,0,0,3,8,1,3,15
2021,1,Manhattan,145 STREET,"A,B,C,D",0,0,0,0,0,0,0,16,13,0,6,35
2021,1,Manhattan,168 ST.-WASHINGTON HTS.,1,0,0,0,0,0,0,0,3,6,0,2,11
2021,1,Manhattan,175 STREET,A,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,Manhattan,181 STREET,1,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,Manhattan,181 STREET,A,0,0,0,0,0,0,0,0,2,0,1,3
2021,1,Manhattan,2 AVENUE,F,0,0,0,0,0,0,0,6,5,1,5,18
2021,1,Manhattan,200 ST.-DYCKMAN ST.,A,0,0,0,0,0,0,0,0,3,0,2,5
2021,1,Manhattan,207 ST.-INWOOD,A,0,0,0,0,0,0,0,2,6,0,1,9
2021,1,Manhattan,207 STREET,1,0,0,0,0,0,0,0,1,2,0,0,3
2021,1,Manhattan,23 STREET,1,0,0,0,0,0,0,0,1,2,0,0,3
2021,1,Manhattan,23 STREET,6,0,0,0,0,0,0,0,2,7,3,1,15
2021,1,Manhattan,23 STREET,"C,E",0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Manhattan,23 STREET,"F,M",0,0,0,0,0,0,0,0,0,0,0,1
2021,1,Manhattan,23 STREET,"N,R",0,0,0,0,0,0,0,3,2,1,2,9
2021,1,Manhattan,28 STREET,1,0,0,0,0,0,0,0,0,0,0,1,1
2021,1,Manhattan,28 STREET,6,0,0,0,0,0,0,0,14,8,0,7,30
2021,1,Manhattan,28 STREET,"N,R",0,0,0,0,0,0,0,1,2,0,1,4
2021,1,Manhattan,3 AVENUE,L,0,0,0,0,0,0,0,3,4,0,2,10
2021,1,Manhattan,33 STREET,6,0,0,0,0,0,0,1,12,9,1,6,34
2021,1,Manhattan,34 ST.-PENN STATION,"A,C,E",0,0,0,0,0,0,0,44,37,3,18,109
2021,1,Manhattan,34 STREET,"M,N,Q,R",0,0,0,0,0,0,0,13,20,4,7,51
2021,1,Manhattan,42 ST.-GRAND CENTRAL,"4,5,6",0,0,0,0,0,0,0,42,41,8,16,109
2021,1,Manhattan,42 ST.-GRAND CENTRAL,S,0,0,0,0,0,0,0,47,43,9,31,139
2021,1,Manhattan,42 ST.-TIMES SQUARE,7,0,0,0,0,0,0,0,3,2,0,0,5
2021,1,Manhattan,42 ST.-TIMES SQUARE,"N,Q,R",0,0,0,0,0,0,0,2,2,0,4,9
2021,1,Manhattan,5 AVENUE,"N,Q,R",0,0,0,0,0,0,0,0,0,0,1,1
2021,1,Manhattan,50 STREET,"C,E",0,0,0,0,0,0,1,2,2,0,0,5
2021,1,Manhattan,51 STREET,6,0,0,0,0,0,0,0,7,24,1,6,40
2021,1,Manhattan,57 STREET,"N,Q,R",0,0,0,0,0,0,0,0,3,1,0,4
2021,1,Manhattan,59 STREET,"4,5,6",0,0,0,0,0,0,0,23,33,5,13,77
2021,1,Manhattan,6 AVENUE,L,0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Manhattan,66 ST.-LINCOLN CENTER,1,0,0,0,0,0,0,0,2,1,0,0,3
2021,1,Manhattan,68 ST.-HUNTER COLLEGE,6,0,0,0,0,0,0,0,4,3,0,0,7
2021,1,Manhattan,72 STREET,"1,2,3",0,0,0,0,0,0,0,0,0,0,2,2
2021,1,Manhattan,72ND STREET,Q,0,0,0,0,0,0,0,2,1,0,0,4
2021,1,Manhattan,77 STREET,6,0,0,0,0,0,0,0,10,11,0,5,27
2021,1,Manhattan,8 ST.-NYU,"N,R",0,0,0,0,0,0,0,4,3,0,2,10
2021,1,Manhattan,86 STREET,1,0,0,0,0,0,0,0,4,6,1,4,15
2021,1,Manhattan,86TH STREET,Q,0,0,0,0,0,0,0,1,0,0,1,4
2021,1,Manhattan,96 STREET,"1,2,3",0,0,0,0,0,0,0,15,16,0,7,39
2021,1,Manhattan,96 STREET,6,0,0,0,0,0,0,0,2,7,0,1,12
2021,1,Manhattan,96 STREET,"B,C",0,0,0,0,0,0,0,2,5,0,1,8
2021,1,Manhattan,96TH STREET,Q,0,0,0,0,0,0,0,1,2,0,4,7
2021,1,Manhattan,ASTOR PLACE,6,0,0,0,0,0,0,0,4,0,2,3,11
2021,1,Manhattan,BOWERY,"J,Z",0,0,0,0,0,0,0,2,1,0,2,5
2021,1,Manhattan,BOWLING GREEN,"4,5",0,0,0,0,0,0,0,0,1,0,0,1
2021,1,Manhattan,BROAD STREET,"J,Z",0,0,0,0,0,0,0,1,0,0,5,6
2021,1,Manhattan,BROADWAY/LAFAYETTE,"B,D,F,M",0,0,0,0,0,0,0,7,10,4,4,27
2021,1,Manhattan,BROADWAY/NASSAU,"A,C",0,0,0,0,0,0,0,27,19,0,6,57
2021,1,Manhattan,CANAL STREET,6,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,Manhattan,CANAL STREET,"A,C,E",0,0,0,0,0,0,1,6,4,0,2,15
2021,1,Manhattan,CANAL STREET,"J,Z",0,0,0,0,0,0,0,3,3,2,1,13
2021,1,Manhattan,CHAMBERS ST.-WORLD TRADE CENTER,"A,C,E",0,0,0,0,0,0,0,1,1,0,0,2
2021,1,Manhattan,DELANCEY STREET,F,0,0,0,0,0,0,0,15,17,3,13,54
2021,1,Manhattan,EAST BROADWAY,F,0,0,0,0,0,0,0,10,10,0,1,27
2021,1,Manhattan,ESSEX STREET,"J,M,Z",0,0,0,0,0,0,0,7,13,5,10,38
2021,1,Manhattan,FRANKLIN STREET,1,0,0,0,0,0,0,0,0,0,0,1,1
2021,1,Manhattan,FULTON STREET,"2,3",0,0,0,0,0,0,0,12,4,0,5,21
2021,1,Manhattan,FULTON STREET,"4,5",0,0,0,0,0,0,0,30,17,1,5,56
2021,1,Manhattan,FULTON STREET,"J,Z",0,0,0,0,0,0,0,2,2,0,0,4
2021,1,Manhattan,GRAND STREET,"B,D",0,0,0,0,0,0,0,7,7,7,6,46
2021,1,Manhattan,LEXINGTON AVENUE,"E,M",0,0,0,0,0,0,0,0,3,2,0,6
2021,1,Manhattan,PRINCE STREET,"N,R",0,0,0,0,0,0,0,0,0,0,1,1
2021,1,Manhattan,RECTOR STREET,1,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,Manhattan,SPRING STREET,6,0,0,0,0,0,0,0,2,2,0,1,5
2021,1,Manhattan,SPRING STREET,"C,E",0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Manhattan,UNION SQUARE,"N,Q,R",0,0,0,0,0,0,0,5,6,0,5,17
2021,1,Manhattan,WALL STREET,"2,3",0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Manhattan,WALL STREET,"4,5",0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Manhattan,WHITEHALL ST.-SOUTH FERRY,R,0,0,0,0,0,0,0,1,0,1,0,2
2021,1,Queens,111 ST.-ROOSEVELT AVE,7,0,0,0,0,0,0,0,2,12,0,0,14
2021,1,Queens,111 STREET,A,0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Queens,121 STREET,"J,Z",0,0,0,0,0,0,0,0,0,0,1,1
2021,1,Queens,21 STREET,G,0,0,0,0,0,0,0,1,1,1,1,4
2021,1,Queens,30 AVENUE,"N,Q",0,0,0,0,0,0,0,1,2,1,0,4
2021,1,Queens,33 STREET,7,0,0,0,0,0,0,0,0,1,0,0,3
2021,1,Queens,36 AVENUE,"N,Q",0,0,0,0,0,0,0,0,0,0,1,2
2021,1,Queens,36 STREET,"M,R",0,0,0,0,0,0,0,0,2,1,0,3
2021,1,Queens,39 AVENUE,"N,Q",0,0,0,0,0,0,0,1,1,0,0,2
2021,1,Queens,40 STREET,7,0,0,0,0,0,0,0,0,3,0,1,4
2021,1,Queens,45 ROAD-COURT HOUSE SQUARE,7,0,0,0,0,0,0,0,2,11,0,1,14
2021,1,Queens,46 STREET,7,0,0,0,0,0,0,0,1,6,3,0,12
2021,1,Queens,52 STREET,7,0,0,0,0,0,0,0,1,2,1,2,6
2021,1,Queens,61 ST.-WOODSIDE,7,0,0,0,0,0,0,0,0,5,0,2,8
2021,1,Queens,63 DRIVE-REGO PARK,"M,R",0,0,0,0,0,0,0,1,4,0,0,8
2021,1,Queens,67 AVENUE,"M,R",0,0,0,0,0,0,0,0,0,0,0,1
2021,1,Queens,69 STREET,7,0,0,0,0,0,0,0,0,1,1,0,2
2021,1,Queens,71 AVE.-FOREST HILLS,"E,F,M,R",0,0,0,0,0,0,0,2,1,3,2,9
2021,1,Queens,74 ST.-BROADWAY,7,0,0,0,0,0,0,2,9,73,31,5,157
2021,1,Queens,75 AVENUE,"E,F",0,0,0,0,0,0,0,0,0,0,0,1
2021,1,Queens,75 ST.-ELDERTS LANE,"J,Z",0,0,0,0,0,0,0,1,1,0,0,2
2021,1,Queens,80 STREET,A,0,0,0,0,0,0,0,0,2,0,0,2
2021,1,Queens,82 ST.-JACKSON HEIGHTS,7,0,0,0,0,0,0,0,4,44,7,4,62
2021,1,Queens,AQUEDUCT-RACETRACK,A,0,0,0,0,0,0,0,15,8,5,5,44
2021,1,Queens,ASTORIA BLVD.,"N,Q",0,0,0,0,0,0,0,1,5,1,2,10
2021,1,Queens,BEACH 25 STREET,A,0,0,0,0,0,0,0,8,5,0,0,13
2021,1,Queens,BEACH 36 STREET,A,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,Queens,BEACH 60 STREET,A,0,0,0,0,0,0,0,2,2,1,0,5
2021,1,Queens,BEACH 67 STREET,A,0,0,0,0,0,0,0,11,3,0,2,16
2021,1,Queens,BEACH 90 STREET,"A,S",0,0,0,0,0,0,1,0,0,0,0,1
2021,1,Queens,BROAD CHANNEL,"A,S",0,0,0,0,0,0,0,1,0,0,0,1
2021,1,Queens,BROADWAY,"N,Q",0,0,0,0,0,0,0,0,3,0,1,4
2021,1,Queens,COURT SQUARE,G,0,0,0,0,0,0,0,4,10,2,1,19
2021,1,Queens,DITMARS BLVD.-ASTORIA,"N,Q",0,0,0,0,0,0,0,0,14,0,9,24
2021,1,Queens,ELMHURST AVE.,"M,R",0,0,0,0,0,0,0,0,3,1,1,5
2021,1,Queens,FAR ROCKAWAY-MOTT AVE.,A,0,0,0,0,0,0,0,40,22,1,6,70
2021,1,Queens,LEFFERTS BLVD.,A,0,0,0,0,0,0,0,1,3,3,0,7
2021,1,Queens,NORTHERN BLVD.,"M,R",0,0,0,0,0,0,0,1,2,0,1,4
2021,1,Queens,QUEENS PLAZA,"E,M,R",0,0,0,0,0,0,0,2,0,3,0,5
2021,1,Queens,QUEENSBORO PLAZA,"N,Q,7",0,0,0,0,0,0,0,19,11,1,4,36
2021,1,Queens,ROCKAWAY BLVD.,A,0,0,0,0,0,0,0,40,28,9,5,88
2021,1,Queens,STEINWAY ST.,"M,R",0,0,0,0,0,0,1,1,7,0,1,14
2021,1,Queens,SUTPHIN BLVD.,F,0,0,0,0,0,0,1,3,13,1,0,22
2021,1,Queens,SUTPHIN BLVD.-ARCHER AVE.,"E,J,Z",0,0,0,0,0,0,0,13,11,3,3,35
2021,1,Queens,VAN WYCK BLVD.-BRIARWOOD,"E,F",0,0,0,0,0,0,0,3,0,0,0,3
2021,1,Queens,WILLETS POINT-SHEA STADIUM,7,0,0,0,0,0,0,0,1,0,2,0,3
2021,1,Queens,WOODHAVEN BLVD.,"J,Z",0,0,0,0,0,0,0,0,1,0,0,3
2021,1,Queens,WOODHAVEN BLVD.,"M,R",0,0,0,0,0,0,0,19,54,13,7,108
2021,2,Bronx,149 ST.-GRAND CONCOURSE,"2,5",0,0,0,0,0,0,0,1,2,0,0,3
2021,2,Bronx,161 ST.-YANKEE STADIUM,"B,D",0,0,0,0,0,0,0,13,18,0,2,33
2021,2,Bronx,167 STREET,"B,D",0,0,0,0,0,0,0,18,12,0,2,33
2021,2,Bronx,183 STREET,4,0,0,0,0,0,0,0,21,27,0,1,51
2021,2,Bronx,219 STREET,"2,5",0,0,0,0,0,0,0,0,1,0,0,1
2021,2,Bronx,225 STREET,"2,5",0,0,0,0,0,0,0,6,3,0,1,10
2021,2,Bronx,238 ST.-NEREID AVE.,"2,5",0,0,0,0,0,0,0,3,0,1,0,4
2021,2,Bronx,241 ST.-WAKEFIELD,2,0,0,0,0,0,0,0,19,7,0,1,27
2021,2,Bronx,3 AVENUE-138 STREET,6,0,0,0,0,0,0,0,24,48,4,2,81
2021,2,Bronx,ALLERTON AVENUE,"2,5",0,0,0,0,0,0,0,9,7,0,0,16
2021,2,Bronx,BEDFORD PK. BLVD.,"B,D",0,0,0,0,0,0,0,1,1,0,0,2
2021,2,Bronx,BEDFORD PK. BLVD.-LEHMAN COLLEGE,4,0,0,0,0,0,0,0,1,1,0,0,2
2021,2,Bronx,BRONX PARK EAST,"2,5",0,0,0,0,0,0,0,2,1,0,0,3
2021,2,Bronx,BROOK AVENUE,6,0,0,0,0,0,0,0,11,14,0,0,25
2021,2,Bronx,BUHRE AVENUE,6,0,0,0,0,0,0,0,2,3,0,0,5
2021,2,Bronx,BURKE AVENUE,"2,5",0,0,0,0,0,0,0,4,1,0,0,5
2021,2,Bronx,BURNSIDE AVENUE,4,0,0,0,0,0,0,0,26,26,0,2,55
2021,2,Bronx,CASTLE HILL AVENUE,6,0,0,0,0,0,0,0,4,4,0,1,9
2021,2,Bronx,CYPRESS AVENUE,6,0,0,0,0,0,0,0,1,7,0,0,8
2021,2,Bronx,DYRE AVE.-EASTCHESTER,5,0,0,0,0,0,0,0,2,2,0,0,4
2021,2,Bronx,EAST 143 ST.-ST. MARYS STREET,6,0,0,0,0,0,0,0,0,1,0,0,1
2021,2,Bronx,EAST 149 STREET,6,0,0,0,0,0,0,0,3,3,0,0,6
2021,2,Bronx,EAST 174 STREET,"2,5",0,0,0,0,0,0,0,14,24,0,1,40
2021,2,Bronx,EAST 177 ST.-PARKCHESTER,6,0,0,0,0,0,0,0,6,13,0,1,20
2021,2,Bronx,EAST 180 STREET,"2,5",0,0,0,0,0,0,0,1,5,0,1,7
2021,2,Bronx,EAST TREMONT AV.-WESTCHESTER SQ.,6,0,0,0,0,0,0,0,2,2,0,0,4
2021,2,Bronx,EAST TREMONT AVE.-WEST FARMS SQ.,"2,5",0,0,0,0,0,0,0,14,9,0,0,23
2021,2,Bronx,GUN HILL ROAD,"2,5",0,0,0,0,0,0,0,23,7,0,2,32
2021,2,Bronx,HUNTS POINT AVENUE,6,0,0,0,0,0,0,0,31,61,1,5,101
2021,2,Bronx,JACKSON AVENUE,"2,5",0,0,0,0,0,0,0,7,22,0,2,31
2021,2,Bronx,LONGWOOD AVENUE,6,0,0,0,0,0,0,0,0,4,0,0,4
2021,2,Bronx,MIDDLETOWN ROAD,6,0,0,0,0,0,0,0,0,1,0,0,1
2021,2,Bronx,MORRIS PARK,5,0,0,0,0,0,0,0,1,0,0,0,1
2021,2,Bronx,MOSHOLU PKWY.,4,0,0,0,0,0,0,0,2,1,0,0,3
2021,2,Bronx,PELHAM BAY PARK,6,0,0,0,0,0,0,0,3,2,0,0,5
2021,2,Bronx,PELHAM PKWY.,5,0,0,0,0,0,0,0,2,0,0,0,2
2021,2,Bronx,ST. LAWRENCE AVENUE,6,0,0,0,0,0,0,1,3,9,1,0,15
2021,2,Bronx,TREMONT AVENUE,"B,D",0,0,0,0,0,0,0,20,27,0,0,47
2021,2,Bronx,WHITLOCK AVENUE,6,0,0,0,0,0,0,0,0,2,0,0,2
2021,2,Bronx,WOODLAWN,4,0,0,0,0,0,0,0,0,4,1,1,7
2021,2,Bronx,ZEREGA AVENUE,6,0,0,0,0,0,0,0,0,2,0,0,2
2021,2,Brooklyn,18 AVENUE,D,0,0,0,0,0,0,0,1,6,0,2,13
2021,2,Brooklyn,25 AVENUE,D,0,0,0,0,0,0,0,0,1,0,1,3
2021,2,Brooklyn,4 AVENUE-9 STREET,"F,G",0,0,0,0,0,0,0,0,0,1,0,1
2021,2,Brooklyn,55 STREET,D,0,0,0,0,0,0,0,0,0,0,1,1
2021,2,Brooklyn,71 STREET,D,0,0,0,0,0,0,0,0,2,1,0,3
2021,2,Brooklyn,77 STREET,R,0,0,0,0,0,0,0,0,5,0,1,6
2021,2,Brooklyn,7TH AVENUE,"B,Q",0,0,0,0,0,0,0,0,0,0,2,2
2021,2,Brooklyn,8 AVENUE,N,0,0,0,0,0,0,0,1,0,0,0,10
2021,2,Brooklyn,86 STREET,N,0,0,0,0,0,0,0,2,0,0,1,3
2021,2,Brooklyn,86 STREET,R,0,0,0,0,0,0,0,0,0,0,2,2
2021,2,Brooklyn,9TH STREET,R,0,0,0,0,0,0,0,1,0,0,0,1
2021,2,Brooklyn,ATLANTIC AVENUE,"B,Q",0,0,0,0,0,0,0,17,5,0,9,34
2021,2,Brooklyn,ATLANTIC AVENUE,L,0,0,0,0,0,0,0,0,1,0,0,1
2021,2,Brooklyn,"AVENUE ""J""",Q,0,0,0,0,0,0,0,1,3,0,1,5
2021,2,Brooklyn,"AVENUE ""U""",N,0,0,0,0,0,0,0,1,0,0,1,2
2021,2,Brooklyn,"AVENUE ""U""",Q,0,0,0,0,0,0,0,0,2,0,1,3
2021,2,Brooklyn,"AVENUE ""X""",F,0,0,0,0,0,0,0,0,0,0,1,1
2021,2,Brooklyn,BAY PARKWAY,D,0,0,0,0,0,0,0,2,7,0,7,17
2021,2,Brooklyn,BAY PARKWAY,N,0,0,0,0,0,0,0,0,3,0,4,8
2021,2,Brooklyn,BAY RIDGE AVENUE,R,0,0,0,0,0,0,0,1,10,3,1,17
2021,2,Brooklyn,BEDFORD AVENUE,L,0,0,0,0,0,0,0,3,0,1,4,10
2021,2,Brooklyn,BEDFORD-NOSTRAND AVENUES,G,0,0,0,0,0,0,0,3,4,0,3,11
2021,2,Brooklyn,BERGEN STREET,"2,3",0,0,0,0,0,0,0,7,1,0,0,8
2021,2,Brooklyn,BERGEN STREET,"F,G",0,0,0,0,0,0,0,3,3,0,1,7
2021,2,Brooklyn,BEVERLEY ROAD,Q,0,0,0,0,0,0,0,2,1,0,0,3
2021,2,Brooklyn,BEVERLY ROAD,"2,5",0,0,0,0,0,0,0,4,0,0,1,5
2021,2,Brooklyn,BOROUGH HALL,"2,3,4,5",0,0,0,0,0,0,0,6,3,0,0,9
2021,2,Brooklyn,BOTANIC GARDEN,S,0,0,0,0,0,0,0,1,0,0,0,1
2021,2,Brooklyn,BRIGHTON BEACH,"B,Q",0,0,0,0,0,0,0,3,12,7,41,66
2021,2,Brooklyn,BROADWAY-EAST NEW YORK,"A,C",0,0,0,0,0,0,0,6,0,0,1,7
2021,2,Brooklyn,BROADWAY-EASTERN PKWY,"J,L,Z",0,0,0,0,0,0,0,2,3,0,0,5
2021,2,Brooklyn,CARROLL STREET,"F,G",0,0,0,0,0,0,0,1,2,1,1,5
2021,2,Brooklyn,CHURCH AVENUE,"F,G",0,0,0,0,0,0,0,0,0,0,1,1
2021,2,Brooklyn,CLARK STREET,"2,3",0,0,0,0,0,0,0,0,0,0,1,1
2021,2,Brooklyn,CLASSON AVENUE,G,0,0,0,0,0,0,0,2,2,0,1,5
2021,2,Brooklyn,CLINTON-WASHINGTON AVENUES,C,0,0,0,0,0,0,0,6,6,2,11,25
2021,2,Brooklyn,CLINTON-WASHINGTON AVENUES,G,0,0,0,0,0,0,0,0,7,0,6,13
2021,2,Brooklyn,CORTELYOU ROAD,Q,0,0,0,0,0,0,0,0,1,0,1,2
2021,2,Brooklyn,CRESCENT STREET,"J,Z",0,0,0,0,0,0,0,1,11,0,1,13
2021,2,Brooklyn,CYPRESS HILLS,J,0,0,0,0,0,0,0,1,0,0,0,1
2021,2,Brooklyn,DEKALB AVENUE,"B,Q,R",0,0,0,0,0,0,0,1,2,0,3,6
2021,2,Brooklyn,DEKALB AVENUE,L,0,0,0,0,0,0,0,1,9,1,3,14
2021,2,Brooklyn,DITMAS AVENUE,F,0,0,0,0,0,0,0,0,1,0,0,1
2021,2,Brooklyn,EAST 105 STREET,L,0,0,0,0,0,0,0,2,3,0,0,5
2021,2,Brooklyn,EASTERN PKWY-BROOKLYN MUSEUM,"2,3",0,0,0,0,0,0,0,16,9,0,6,36
2021,2,Brooklyn,EUCLID AVENUE,"A,C",0,0,0,0,0,0,0,0,2,0,3,5
2021,2,Brooklyn,FLATBUSH AVE.-BROOKLYN COLLEGE,"2,5",0,0,0,0,0,0,0,21,9,0,2,32
2021,2,Brooklyn,FLUSHING AVENUE,"J,M",0,0,0,0,0,0,0,5,12,1,10,29
